"Site","Year","X","Y","DiameterX","DiameterY","Rosettes","Infl","Rust","BrType","InflBr","Comments","TagNew","location_comment","TagDist","RosNew","InflNew","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","TransectNew","InflYesNo"
"Garden Park East",2012,0.14,13.46,2,2,3,1,0,"None",0,"","E.6.283","formerly 677",0,3,1,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.6",1
"Garden Park East",2013,0.14,13.46,NA,NA,NA,NA,NA,"None",NA,"dead","E.6.283","formerly 677",0,NA,NA,0,0,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.6",NA
"Garden Park East",2007,0.17,18.91,31,19,21,28,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,43,36,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.6",1
"Garden Park East",2008,0.17,18.91,15,6,36,6,0,"Leaf",0,"above; small flowering stem","E.6.680","left of nail, tag 18 W",18,38,6,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.6",1
"Garden Park East",2009,0.17,18.91,11,7,12,2,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,12,2,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.6",1
"Garden Park East",2010,0.17,18.91,11,8,7,7,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,18,18,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.6",1
"Garden Park East",2011,0.17,18.91,6,3,10,0,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,10,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.6",0
"Garden Park East",2012,0.17,18.91,5,3,4,0,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,6,4,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.6",1
"Garden Park East",2013,0.17,18.91,2,1,1,0,0,"None",0,"","E.6.680","left of nail, tag 18 W",18,1,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.6",0
"Garden Park East",2014,NA,NA,NA,NA,21,28,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.6",NA
"Garden Park East",2015,NA,NA,NA,NA,21,28,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.6",NA
"Garden Park East",2016,0.17,18.91,16,15,8,9,0,"Inflorescence",1,"","E.6.680","left of nail, tag 18 W",18,8,9,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.6",1
"Garden Park East",2017,NA,NA,NA,NA,21,28,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.6",NA
"Garden Park East",2018,0.17,18.91,20,11,13,25,0,"Inflorescence",4,"","E.6.680","left of nail, tag 18 W",18,13,25,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.6",1
"Garden Park East",2019,NA,NA,NA,NA,21,28,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.6",NA
"Garden Park East",2020,0.17,18.91,NA,NA,NA,NA,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.6",NA
"Garden Park East",2021,NA,NA,NA,NA,21,28,NA,NA,NA,NA,"E.6.680","left of nail, tag 18 W",18,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.6",NA
"Garden Park East",2022,0.17,18.91,24,13,20,25,0,"Inflorescence",0,"","E.6.680","left of nail, tag 18 W",18,20,25,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"E.6",1
"Garden Park East",2007,0.05,19.25,17,16,10,6,0,"None",0,"","E.6.669","",0,10,6,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.6",1
"Garden Park East",2008,0.05,19.25,0,0,NA,NA,0,"None",0,"dead","E.6.669","",0,NA,NA,0,0,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.6",NA
"Garden Park East",2007,0.42,25.1,29,21,48,17,0,"None",0,"","E.6.686","nail at 80 cm",0,89,47,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.6",1
"Garden Park East",2008,0.42,25.1,35,18,98,3,0,"Leaf",0,"","E.6.686","nail at 80 cm",0,98,3,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.6",1
"Garden Park East",2009,0.42,25.1,34,21,67,6,0,"None",0,"","E.6.686","nail at 80 cm",0,67,6,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.6",1
"Garden Park East",2010,0.42,25.1,29,26,119,30,0,"None",0,"","E.6.686","nail at 80 cm",0,119,30,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.6",1
"Garden Park East",2011,0.42,25.1,0,0,NA,NA,0,"None",0,"out - nale at 80 cm","E.6.686","nail at 80 cm",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.6",NA
"Garden Park East",2012,0.42,25.1,23,11,20,10,0,"None",0,"","E.6.686","nail at 80 cm",0,20,10,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.6",1
"Garden Park East",2013,0.42,25.1,12,4,12,0,0,"None",0,"","E.6.686","nail at 80 cm",0,12,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.6",0
"Garden Park East",2014,NA,NA,NA,NA,48,17,NA,NA,NA,NA,"E.6.686","nail at 80 cm",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.6",NA
"Garden Park East",2015,NA,NA,NA,NA,48,17,NA,NA,NA,NA,"E.6.686","nail at 80 cm",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.6",NA
"Garden Park East",2016,0.42,25.1,15,9,4,0,0,"None",0,"","E.6.686","nail at 80 cm",0,4,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.6",0
"Garden Park East",2017,NA,NA,NA,NA,48,17,NA,NA,NA,NA,"E.6.686","nail at 80 cm",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.6",NA
"Garden Park East",2018,0.42,25.1,0,0,NA,NA,0,"None",0,"","E.6.686","nail at 80 cm",0,NA,NA,0,0,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.6",NA
"Garden Park East",2007,0.1,22.07,8,5,4,0,0,"None",0,"","E.6.685","",0,4,0,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.6",0
"Garden Park East",2008,0.1,22.07,0,0,NA,NA,0,"None",0,"dead","E.6.685","",0,NA,NA,0,0,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.6",NA
"Garden Park East",2007,0.27,27.9,13,9,7,4,0,"None",0,"","E.6.696","",0,8,4,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.6",1
"Garden Park East",2008,0.27,27.9,11,6,16,0,0,"None",0,"","E.6.696","",0,16,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.6",0
"Garden Park East",2009,0.27,27.9,0,0,NA,NA,0,"None",0,"dead","E.6.696","",0,NA,NA,0,0,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.6",NA
"Garden Park East",2007,0.32,0.66,6,4,3,0,0,"None",0,"","E.7.693","",0,3,0,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",0
"Garden Park East",2008,0.32,0.66,3,3,4,0,0,"None",0,"","E.7.693","",0,4,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.32,0.66,4,2,2,0,0,"Leaf",0,"","E.7.693","",0,2,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.32,0.66,4,4,4,0,0,"None",0,"","E.7.693","",0,4,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",0
"Garden Park East",2011,0.32,0.66,4,3,4,0,0,"None",0,"","E.7.693","",0,4,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",0
"Garden Park East",2012,0.32,0.66,10,6,4,4,0,"None",0,"","E.7.693","",0,4,4,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",1
"Garden Park East",2013,0.32,0.66,4,2,4,0,0,"Leaf",0,"","E.7.693","",0,4,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.7.693","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,3,0,NA,NA,NA,NA,"E.7.693","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0.32,0.66,NA,NA,NA,NA,NA,"None",NA,"tag not found, dead","E.7.693","",0,NA,NA,0,0,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",NA
"Garden Park East",2007,0.02,3.5,20,16,16,15,0,"None",0,"","E.7.668","E of tag",0,16,15,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0.02,3.5,16,9,22,0,0,"None",0,"","E.7.668","E of tag",0,22,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.02,3.5,14,7,16,1,0,"None",0,"","E.7.668","E of tag",0,16,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",1
"Garden Park East",2010,0.02,3.5,17,10,13,0,0,"None",0,"","E.7.668","E of tag",0,13,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",0
"Garden Park East",2011,0.02,3.5,11,11,3,0,0,"None",0,"","E.7.668","E of tag",0,3,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",0
"Garden Park East",2012,0.02,3.5,20,9,9,4,0,"None",0,"","E.7.668","E of tag",0,9,4,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",1
"Garden Park East",2013,0.02,3.5,1,1,1,0,0,"None",0,"","E.7.668","E of tag",0,2,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,16,15,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,16,15,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0.02,3.5,NA,NA,NA,NA,NA,"None",NA,"tag not found, dead","E.7.668","E of tag",0,NA,NA,NA,0,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",NA
"Garden Park East",2017,NA,NA,NA,NA,16,15,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.7",NA
"Garden Park East",2018,0.02,3.5,19,15,12,2,0,"None",0,"","E.7.668","E of tag",0,23,3,1,5,5,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.7",1
"Garden Park East",2019,NA,NA,NA,NA,16,15,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.7",NA
"Garden Park East",2020,0.02,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.7",NA
"Garden Park East",2021,NA,NA,NA,NA,16,15,NA,NA,NA,NA,"E.7.668","E of tag",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.7",NA
"Garden Park East",2022,0.02,3.5,25,17,29,26,0,"None",0,"","E.7.668","E of tag",0,66,26,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"E.7",1
"Garden Park East",2007,0.18,4.72,50,41,39,43,0,"None",0,"nail above","E.7.683","",0,39,43,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0.18,4.72,27,16,53,12,0,"Leaf",1,"","E.7.683","",0,53,12,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",1
"Garden Park East",2009,0.18,4.72,26,22,40,19,0,"Inflorescence",1,"tag uphill","E.7.683","",0,40,19,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",1
"Garden Park East",2010,0.18,4.72,29,17,53,21,0,"None",0,"3 infl with rust","E.7.683","",0,53,21,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",1
"Garden Park East",2011,0.18,4.72,25,17,27,0,0,"None",0,"","E.7.683","",0,27,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",0
"Garden Park East",2012,0.18,4.72,14,4,5,2,0,"None",0,"","E.7.683","",0,5,2,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",1
"Garden Park East",2013,0.18,4.72,22,13,16,0,0,"None",0,"","E.7.683","",0,16,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,39,43,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,39,43,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0.18,4.72,27,18,49,5,1,"None",0,"","E.7.683","",0,49,5,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",1
"Garden Park East",2017,NA,NA,NA,NA,39,43,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.7",NA
"Garden Park East",2018,0.18,4.72,25,20,44,40,0,"None",0,"","E.7.683","",0,44,40,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.7",1
"Garden Park East",2019,NA,NA,NA,NA,39,43,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.7",NA
"Garden Park East",2020,0.18,4.72,NA,NA,NA,NA,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.7",NA
"Garden Park East",2021,NA,NA,NA,NA,39,43,NA,NA,NA,NA,"E.7.683","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.7",NA
"Garden Park East",2022,0.18,4.72,30,24,66,44,0,"Inflorescence",1,"","E.7.683","",0,66,44,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"E.7",1
"Garden Park East",2007,0.28,5.5,6,5,3,0,0,"None",0,"","E.7.694","",0,3,0,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",0
"Garden Park East",2008,0.28,5.5,6,4,6,0,0,"None",0,"","E.7.694","",0,6,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.28,5.5,3,4,4,0,0,"None",0,"","E.7.694","",0,4,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.28,5.5,4,3,5,0,0,"None",0,"","E.7.694","",0,5,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",0
"Garden Park East",2011,0.28,5.5,0,0,NA,NA,0,"None",0,"dead","E.7.694","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",NA
"Garden Park East",2007,0.33,9,10,8,4,0,0,"None",0,"","E.7.681","",0,4,0,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",0
"Garden Park East",2008,0.33,9,8,6,6,0,0,"Leaf",0,"","E.7.681","",0,6,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.33,9,8,9,6,0,0,"None",0,"","E.7.681","",0,6,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.33,9,12,11,12,5,0,"None",0,"","E.7.681","",0,12,5,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",1
"Garden Park East",2011,0.33,9,6,8,12,0,0,"None",0,"","E.7.681","",0,12,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",0
"Garden Park East",2012,0.33,9,9,6,7,0,0,"None",0,"","E.7.681","",0,7,0,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",0
"Garden Park East",2013,0.33,9,9,5,7,0,0,"None",0,"","E.7.681","",0,7,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,4,0,NA,NA,NA,NA,"E.7.681","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,4,0,NA,NA,NA,NA,"E.7.681","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0.33,9,NA,NA,NA,NA,NA,"None",NA,"dead","E.7.681","",0,NA,NA,0,0,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",NA
"Garden Park East",2007,0,5.53,17,16,8,7,0,"None",0,"","E.7.670","",0,8,7,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0,5.53,15,10,16,4,0,"None",0,"","E.7.670","",0,16,4,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",1
"Garden Park East",2009,0,5.53,13,12,10,7,0,"None",0,"","E.7.670","",0,10,7,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",1
"Garden Park East",2010,0,5.53,18,13,16,8,0,"None",0,"","E.7.670","",0,16,8,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",1
"Garden Park East",2011,0,5.53,0,0,NA,NA,0,"None",0,"dead","E.7.670","",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",NA
"Garden Park East",2012,0,5.53,10,6,10,0,0,"None",0,"","E.7.670","",0,10,0,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",0
"Garden Park East",2013,0,5.53,8,7,6,0,0,"None",0,"","E.7.670","",0,6,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,8,7,NA,NA,NA,NA,"E.7.670","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,8,7,NA,NA,NA,NA,"E.7.670","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0,5.53,NA,NA,NA,NA,NA,"None",NA,"dead","E.7.670","",0,NA,NA,0,0,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",NA
"Garden Park East",2007,0.1,10.9,27,25,9,8,0,"None",0,"tag above plant, under juniper","E.7.1059","10 cm uphill",0,9,8,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0.1,10.9,18,13,16,0,0,"None",0,"","E.7.1059","10 cm uphill",0,16,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.1,10.9,12,9,12,0,0,"None",0,"","E.7.1059","10 cm uphill",0,12,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.1,10.9,20,13,16,10,0,"None",0,"","E.7.1059","10 cm uphill",0,16,10,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",1
"Garden Park East",2011,0.1,10.9,18,16,2,0,0,"None",0,"mostly dead","E.7.1059","10 cm uphill",0,2,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",0
"Garden Park East",2012,0.1,10.9,7,2,2,2,0,"None",0,"","E.7.1059","10 cm uphill",0,2,2,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"E.7",1
"Garden Park East",2013,0.1,10.9,20,10,12,0,0,"None",0,"","E.7.1059","10 cm uphill",0,12,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"E.7",0
"Garden Park East",2014,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"E.7",NA
"Garden Park East",2015,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"E.7",NA
"Garden Park East",2016,0.1,10.9,26,8,12,0,0,"None",0,"","E.7.1059","10 cm uphill",0,12,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"E.7",0
"Garden Park East",2017,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"E.7",NA
"Garden Park East",2018,0.1,10.9,21,13,9,5,0,"None",0,"","E.7.1059","10 cm uphill",0,9,5,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"E.7",1
"Garden Park East",2019,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"E.7",NA
"Garden Park East",2020,0.1,10.9,NA,NA,NA,NA,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"E.7",NA
"Garden Park East",2021,NA,NA,NA,NA,9,8,NA,NA,NA,NA,"E.7.1059","10 cm uphill",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"E.7",NA
"Garden Park East",2022,0.1,10.9,30,14,17,3,0,"None",0,"tag not found, retagged as 1059","E.7.1059","10 cm uphill",0,17,3,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"E.7",1
"Garden Park East",2007,0.13,13.47,12,11,6,3,0,"None",0,"","E.7.667","",0,6,3,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0.13,13.47,10,8,11,0,0,"None",0,"tag below tag","E.7.667","",0,11,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.13,13.47,5,6,4,0,0,"None",0,"","E.7.667","",0,4,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.13,13.47,10,9,14,0,0,"None",0,"","E.7.667","",0,14,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",0
"Garden Park East",2011,0.13,13.47,0,0,NA,NA,0,"None",0,"dead","E.7.667","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",NA
"Garden Park East",2007,0.49,13.55,1,4,2,1,0,"None",0,"","E.7.691","12 cm downhill from tag",12,20,7,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"E.7",1
"Garden Park East",2008,0.49,13.55,0,0,NA,NA,0,"None",0,"dead","E.7.691","12 cm downhill from tag",12,21,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"E.7",0
"Garden Park East",2009,0.49,13.55,0,0,NA,NA,0,"None",0,"dead","E.7.691","12 cm downhill from tag",12,13,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"E.7",0
"Garden Park East",2010,0.49,13.55,0,0,NA,NA,0,"None",0,"dead","E.7.691","12 cm downhill from tag",12,25,8,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"E.7",1
"Garden Park East",2011,0.49,13.55,0,0,NA,NA,0,"None",0,"dead","E.7.691","12 cm downhill from tag",12,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"E.7",NA
